date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:50	31253/31253	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:e0c2ffa3a217af724251e73695767b98%22	https://wegotkickspr.com/collections/air-jordan.atom	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/air-jordan.atom	(from https://wegotkickspr.com/collections/air-jordan)
21:01:50	189307/189307	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f3bbc9aef033c7ff0a7a8a34e763771e%22	https://wegotkickspr.com/collections/air-jordan?page=2	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/air-jordan4658.html	(from https://wegotkickspr.com/collections/air-jordan)
21:01:50	13408/13408	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:64a921800bac76abadcc5024d1a4557b%22	https://wegotkickspr.com/collections/air-jordan.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/air-jordan.oembed	(from https://wegotkickspr.com/collections/air-jordan)
21:01:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:48%20GMT	http://wegotkickspr.com/cdn/shop/products/e044c2c7c40c538e7ff856d7581ba55b.jpg?v=1699733361&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/e044c2c7c40c538e7ff856d7581ba55ba28e.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:52	24527/24527	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2001:51:37%20GMT	https://wegotkickspr.com/cdn/shop/products/e044c2c7c40c538e7ff856d7581ba55b.jpg?v=1699733361&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/e044c2c7c40c538e7ff856d7581ba55ba28e.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:50%20GMT	http://wegotkickspr.com/cdn/shop/products/5dd43c1f540228ed4c9901f98df57591.jpg?v=1700419993&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/5dd43c1f540228ed4c9901f98df575919f8e.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:53	114332/114332	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2e47c09467e548fb0a153f0247c37b04%22	https://wegotkickspr.com/products/air-jordan-4-retro-red-cement	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-4-retro-red-cement.html	(from https://wegotkickspr.com/collections/air-jordan)
21:01:53	19873/19873	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:22:24%20GMT	https://wegotkickspr.com/cdn/shop/products/5dd43c1f540228ed4c9901f98df57591.jpg?v=1700419993&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/5dd43c1f540228ed4c9901f98df575919f8e.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:53	114587/114587	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:53d85e51fd9770edfda1f44ad5fcabf1%22	https://wegotkickspr.com/products/wmns-air-jordan-11-retro-neapolitan	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/wmns-air-jordan-11-retro-neapolitan.html	(from https://wegotkickspr.com/collections/air-jordan)
21:01:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:52%20GMT	http://wegotkickspr.com/cdn/shop/products/a8c211a3c4516d27404152cf973986ce.jpg?v=1701202739&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a8c211a3c4516d27404152cf973986ce4655.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:54	27340/27340	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2006:20:24%20GMT	https://wegotkickspr.com/cdn/shop/products/a8c211a3c4516d27404152cf973986ce.jpg?v=1701202739&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a8c211a3c4516d27404152cf973986ce4655.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:55	107302/107302	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:fc5187a17d4742f3e239220dc62e0feb%22	https://wegotkickspr.com/products/air-jordan-1-mid-gs-fierce-pink	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-1-mid-gs-fierce-pink.html	(from https://wegotkickspr.com/collections/air-jordan)
21:01:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:53%20GMT	http://wegotkickspr.com/cdn/shop/products/5390f8f8883ddf35abca17d207b525c7.jpg?v=1700888668&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/5390f8f8883ddf35abca17d207b525c708c1.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:56	23070/23070	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:41:57%20GMT	https://wegotkickspr.com/cdn/shop/products/5390f8f8883ddf35abca17d207b525c7.jpg?v=1700888668&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/5390f8f8883ddf35abca17d207b525c708c1.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:56	107436/107436	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:43d23ec5a66909d1ee068effff65737d%22	https://wegotkickspr.com/products/air-jordan-1-retro-high-og-dark-mocha	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-1-retro-high-og-dark-mocha.html	(from https://wegotkickspr.com/collections/air-jordan)
21:01:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:55%20GMT	http://wegotkickspr.com/cdn/shop/products/db43cc80fcb940ac52a4565686b9011a.jpg?v=1699733331&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/db43cc80fcb940ac52a4565686b9011af9dc.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:58	21155/21155	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2006:21:35%20GMT	https://wegotkickspr.com/cdn/shop/products/db43cc80fcb940ac52a4565686b9011a.jpg?v=1699733331&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/db43cc80fcb940ac52a4565686b9011af9dc.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:01:59	107679/107679	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:faa88fc5645199e3c65ecc2c9bb6225f%22	https://wegotkickspr.com/products/wmns-air-jordan-1-low-black-university-blue	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/wmns-air-jordan-1-low-black-university-blue.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:57%20GMT	http://wegotkickspr.com/cdn/shop/products/8a4807d06260ffa9c377b6d03d960c28.jpg?v=1701411263&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/8a4807d06260ffa9c377b6d03d960c2815e6.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:00	23782/23782	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:41:57%20GMT	https://wegotkickspr.com/cdn/shop/products/8a4807d06260ffa9c377b6d03d960c28.jpg?v=1701411263&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/8a4807d06260ffa9c377b6d03d960c2815e6.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:01	107316/107316	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8b7b06a306e49ffb66c85026e72f4bdf%22	https://wegotkickspr.com/products/air-jordan-3-retro-fear-pack-2023	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-3-retro-fear-pack-2023.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:01:59%20GMT	http://wegotkickspr.com/cdn/shop/products/ac727216876ab952a2be19bf9bbe4028.jpg?v=1701124946&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ac727216876ab952a2be19bf9bbe4028dc1c.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:02	34617/34617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2022:07:27%20GMT	https://wegotkickspr.com/cdn/shop/products/ac727216876ab952a2be19bf9bbe4028.jpg?v=1701124946&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ac727216876ab952a2be19bf9bbe4028dc1c.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:03	107204/107204	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dc05b6663dd9ef7257c5645d0b9a63aa%22	https://wegotkickspr.com/products/air-jordan-4-retro-lightning-2021	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-4-retro-lightning-2021.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:01%20GMT	http://wegotkickspr.com/cdn/shop/products/b3496591de6964b82e6ed7672d773e49.jpg?v=1701124962&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/b3496591de6964b82e6ed7672d773e49dd83.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:04	27942/27942	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2003:45:29%20GMT	https://wegotkickspr.com/cdn/shop/products/b3496591de6964b82e6ed7672d773e49.jpg?v=1701124962&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/b3496591de6964b82e6ed7672d773e49dd83.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:05	107235/107235	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:16f20bed1a86ff5328bce2585aecfb6f%22	https://wegotkickspr.com/products/air-jordan-4-retro-red-thunder	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-4-retro-red-thunder.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:03%20GMT	http://wegotkickspr.com/cdn/shop/products/70efe5db8c9c101e75f21d5072f3031e.jpg?v=1701202732&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/70efe5db8c9c101e75f21d5072f3031e5423.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:06	24936/24936	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:21:49%20GMT	https://wegotkickspr.com/cdn/shop/products/70efe5db8c9c101e75f21d5072f3031e.jpg?v=1701202732&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/70efe5db8c9c101e75f21d5072f3031e5423.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:07	107170/107170	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1b21a9764077cbf38062465bad3edab9%22	https://wegotkickspr.com/products/air-jordan-4-retro-gs-red-cement	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-4-retro-gs-red-cement.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:05%20GMT	http://wegotkickspr.com/cdn/shop/products/9382212446424c308ea28fe2305f50f1.jpg?v=1700888664&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/9382212446424c308ea28fe2305f50f19970.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:08	40069/40069	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2016:43:18%20GMT	https://wegotkickspr.com/cdn/shop/products/9382212446424c308ea28fe2305f50f1.jpg?v=1700888664&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/9382212446424c308ea28fe2305f50f19970.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:09	107355/107355	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e9c9d3b5e2fefceef52969fa717ab14a%22	https://wegotkickspr.com/products/air-jordan-1-high-retro-og-pollen	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-1-high-retro-og-pollen.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:07%20GMT	http://wegotkickspr.com/cdn/shop/products/361da5fb72d750af9e56d61914532d09.jpg?v=1700888666&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/361da5fb72d750af9e56d61914532d096b79.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:10	24436/24436	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2016:43:18%20GMT	https://wegotkickspr.com/cdn/shop/products/361da5fb72d750af9e56d61914532d09.jpg?v=1700888666&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/361da5fb72d750af9e56d61914532d096b79.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:11	107355/107355	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:31d02fb4106027da3041a58435b2a01b%22	https://wegotkickspr.com/products/air-jordan-3-retro-cool-grey-2021	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-3-retro-cool-grey-2021.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:09%20GMT	http://wegotkickspr.com/cdn/shop/products/a97b2aa7d31a15814685a846d71444a7.jpg?v=1700419999&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a97b2aa7d31a15814685a846d71444a79b94.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:12	17316/17316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202024%2022:30:33%20GMT	https://wegotkickspr.com/cdn/shop/products/a97b2aa7d31a15814685a846d71444a7.jpg?v=1700419999&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a97b2aa7d31a15814685a846d71444a79b94.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:11%20GMT	http://wegotkickspr.com/cdn/shop/products/ef6698975207281d48880401d623faef.jpg?v=1700420002&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ef6698975207281d48880401d623faef8632.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:14	111118/111118	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ec6fe1e7b78a9dcb6ecb8290aabd92ef%22	https://wegotkickspr.com/products/wmns-air-jordan-1-low-white-wolf-grey	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/wmns-air-jordan-1-low-white-wolf-grey.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:14	20975/20975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2022:07:33%20GMT	https://wegotkickspr.com/cdn/shop/products/ef6698975207281d48880401d623faef.jpg?v=1700420002&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ef6698975207281d48880401d623faef8632.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:13%20GMT	http://wegotkickspr.com/cdn/shop/products/3676f9fdba604115de4781743a344c21.jpg?v=1699733407&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/3676f9fdba604115de4781743a344c21d9db.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:16	107107/107107	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:bf9226d173a0d231d7bd54b43626d4bc%22	https://wegotkickspr.com/products/air-jordan-4-retro-se-craft	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-4-retro-se-craft.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:16	34105/34105	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2006:21:23%20GMT	https://wegotkickspr.com/cdn/shop/products/3676f9fdba604115de4781743a344c21.jpg?v=1699733407&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/3676f9fdba604115de4781743a344c21d9db.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:17	110505/110505	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8fc58d3171bdbb82237fe9923f38e558%22	https://wegotkickspr.com/products/marvel-x-air-jordan-1-retro-high-og-spider-man-across-the-spider-verse	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/marvel-x-air-jordan-1-retro-high-og-spider-man-across-the-spider-verse.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:15%20GMT	http://wegotkickspr.com/cdn/shop/products/bc2482809388e270b19ef96b1d1cdb8b.jpg?v=1699733372&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/bc2482809388e270b19ef96b1d1cdb8b107c.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:18	22845/22845	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:44:30%20GMT	https://wegotkickspr.com/cdn/shop/products/bc2482809388e270b19ef96b1d1cdb8b.jpg?v=1699733372&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/bc2482809388e270b19ef96b1d1cdb8b107c.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:17%20GMT	http://wegotkickspr.com/cdn/shop/products/c1fc8358ef216260f62aaa645bb835e8.jpg?v=1699733385&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c1fc8358ef216260f62aaa645bb835e8ba70.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:20	107737/107737	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f77bc3c563770a04cd84cf27a7880b6d%22	https://wegotkickspr.com/products/air-jordan-1-retro-high-og-first-class-flight	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-1-retro-high-og-first-class-flight.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:20	19256/19256	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:48:37%20GMT	https://wegotkickspr.com/cdn/shop/products/c1fc8358ef216260f62aaa645bb835e8.jpg?v=1699733385&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c1fc8358ef216260f62aaa645bb835e8ba70.jpg	(from https://wegotkickspr.com/collections/air-jordan)
21:02:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:19%20GMT	http://wegotkickspr.com/cdn/shop/t/1/assets/component-pagination.css?v=136206814810731739951678292884	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/t/1/assets/component-pagination9a9e.css	(from https://wegotkickspr.com/collections/air-jordan)
21:02:22	107855/107855	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:266d8d44e2e21ad65b4dd07022dc4c5c%22	https://wegotkickspr.com/products/air-jordan-1-low-se-craft-inside-out-cement-grey	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-1-low-se-craft-inside-out-cement-grey.html	(from https://wegotkickspr.com/collections/air-jordan)
21:02:22	1254/1254	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Nov%202023%2007:50:44%20GMT	https://wegotkickspr.com/cdn/shop/t/1/assets/component-pagination.css?v=136206814810731739951678292884	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/t/1/assets/component-pagination9a9e.css	(from https://wegotkickspr.com/collections/air-jordan)
21:02:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:21%20GMT	http://wegotkickspr.com/cdn/shop/collections/Supreme.png?v=1678886398	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/collections/Supreme807d.png	(from https://wegotkickspr.com/collections/supreme)
21:02:23	47879/47879	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Feb%202024%2002:02:21%20GMT	https://wegotkickspr.com/cdn/shop/collections/Supreme.png?v=1678886398	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/collections/Supreme807d.png	(from https://wegotkickspr.com/collections/supreme)
21:02:23	4208/4208	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:3af38c15b4bf35ae2c553d1b25927a24%22	https://wegotkickspr.com/collections/supreme.atom	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/supreme.atom	(from https://wegotkickspr.com/collections/supreme)
21:02:24	1503/1503	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:6ccc3b178c1ec8c49ad2502692fd11fa%22	https://wegotkickspr.com/collections/supreme.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/supreme.oembed	(from https://wegotkickspr.com/collections/supreme)
21:02:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:22%20GMT	http://wegotkickspr.com/cdn/shop/products/Supreme-Hanes-Crew-Socks-Crew-Socks-4-Pack-White-1100x786_jpg.webp?v=1678968686&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/Supreme-Hanes-Crew-Socks-Crew-Socks-4-Pack-White-1100x786_jpg7e75.webp	(from https://wegotkickspr.com/collections/supreme)
21:02:24	29256/29256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202023%2023:46:08%20GMT	https://wegotkickspr.com/cdn/shop/products/Supreme-Hanes-Crew-Socks-Crew-Socks-4-Pack-White-1100x786_jpg.webp?v=1678968686&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/Supreme-Hanes-Crew-Socks-Crew-Socks-4-Pack-White-1100x786_jpg7e75.jpg	(from https://wegotkickspr.com/collections/supreme)
21:02:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:23%20GMT	http://wegotkickspr.com/cdn/shop/products/1b4d121e3c8404d56ecbdb4211c8baad.webp?v=1707371438&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/1b4d121e3c8404d56ecbdb4211c8baad16fb.webp	(from https://wegotkickspr.com/collections/supreme)
21:02:26	117458/117458	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6e378533bd42466634df5227e3d33391%22	https://wegotkickspr.com/products/supreme-socks	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/supreme-socks.html	(from https://wegotkickspr.com/collections/supreme)
21:02:26	21728/21728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Feb%202024%2008:04:08%20GMT	https://wegotkickspr.com/cdn/shop/products/1b4d121e3c8404d56ecbdb4211c8baad.webp?v=1707371438&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/1b4d121e3c8404d56ecbdb4211c8baad16fb.jpg	(from https://wegotkickspr.com/collections/supreme)
21:02:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:25%20GMT	http://wegotkickspr.com/cdn/shop/collections/Adidas_Logo_svg.png?v=1678372506	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/collections/Adidas_Logo_svg7df6.png	(from https://wegotkickspr.com/collections/adidas)
21:02:28	107315/107315	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:148ace58a74582bf23fc22aa857f7c66%22	https://wegotkickspr.com/products/supreme-logo-waist-bag-black	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/supreme-logo-waist-bag-black.html	(from https://wegotkickspr.com/collections/supreme)
21:02:28	71093/71093	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202024%2017:24:03%20GMT	https://wegotkickspr.com/cdn/shop/collections/Adidas_Logo_svg.png?v=1678372506	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/collections/Adidas_Logo_svg7df6.png	(from https://wegotkickspr.com/collections/adidas)
21:02:29	33682/33682	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:98498adf811a0c5d65aa95ec127c4678%22	https://wegotkickspr.com/collections/adidas.atom	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/adidas.atom	(from https://wegotkickspr.com/collections/adidas)
21:02:29	144245/144245	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a42bee7be07592133f53c9ed9f7d947e%22	https://wegotkickspr.com/collections/adidas?page=2	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/adidas4658.html	(from https://wegotkickspr.com/collections/adidas)
21:02:29	12070/12070	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:2dfe78023301854445b501306ffe6308%22	https://wegotkickspr.com/collections/adidas.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/collections/adidas.oembed	(from https://wegotkickspr.com/collections/adidas)
21:02:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:02:27%20GMT	http://wegotkickspr.com/cdn/shop/products/b0d252da6d7b4f6650e2a458e9dd9a53.jpg?v=1700888605&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/b0d252da6d7b4f6650e2a458e9dd9a533a6b.jpg	(from https://wegotkickspr.com/collections/adidas)
